[2025-10-11 10:53:55,225] INFO metadata written to /workspace/PixelWorld/assets/build/metadata.json
[2025-10-11 10:53:55,225] INFO import completed | audio=420, characters=134, effects=93, readme.md=1, tiles=167, ui=35, user_manifest.json=1
[2025-10-11 10:54:00,577] INFO preview start | build=/workspace/PixelWorld/assets/build
[2025-10-11 10:54:00,647] INFO preview completed | /workspace/PixelWorld/assets/build/preview_index.json generated (853 files)
[INFO] Start import (copy mode). Rules = default
[ERROR] 路径缺少分类信息: README.md
[ERROR] 路径缺少分类信息: user_manifest.json
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/DirtCave.png → /workspace/PixelWorld/assets/build/tiles/DirtCave.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Lava2.png → /workspace/PixelWorld/assets/build/tiles/Lava2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Stone2.png → /workspace/PixelWorld/assets/build/tiles/Stone2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Clouds.png → /workspace/PixelWorld/assets/build/tiles/Clouds.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/DarkSpace.png → /workspace/PixelWorld/assets/build/tiles/DarkSpace.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Cobblestones4.png → /workspace/PixelWorld/assets/build/tiles/Cobblestones4.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Castle.png → /workspace/PixelWorld/assets/build/tiles/Castle.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Translucent.png → /workspace/PixelWorld/assets/build/tiles/Translucent.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Snowfield.png → /workspace/PixelWorld/assets/build/tiles/Snowfield.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Ship.png → /workspace/PixelWorld/assets/build/tiles/Ship.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Road2.png → /workspace/PixelWorld/assets/build/tiles/Road2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Wasteland.png → /workspace/PixelWorld/assets/build/tiles/Wasteland.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Factory2.png → /workspace/PixelWorld/assets/build/tiles/Factory2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Sky.png → /workspace/PixelWorld/assets/build/tiles/Sky.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/DecorativeTile.png → /workspace/PixelWorld/assets/build/tiles/DecorativeTile.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Dirt1.png → /workspace/PixelWorld/assets/build/tiles/Dirt1.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Crystal2.png → /workspace/PixelWorld/assets/build/tiles/Crystal2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Meadow.png → /workspace/PixelWorld/assets/build/tiles/Meadow.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Cobblestones1.png → /workspace/PixelWorld/assets/build/tiles/Cobblestones1.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Dirt2.png → /workspace/PixelWorld/assets/build/tiles/Dirt2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Road3.png → /workspace/PixelWorld/assets/build/tiles/Road3.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Crystal1.png → /workspace/PixelWorld/assets/build/tiles/Crystal1.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/IceMaze.png → /workspace/PixelWorld/assets/build/tiles/IceMaze.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/IceCave.png → /workspace/PixelWorld/assets/build/tiles/IceCave.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Ruins2.png → /workspace/PixelWorld/assets/build/tiles/Ruins2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Fort.png → /workspace/PixelWorld/assets/build/tiles/Fort.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/WireMesh.png → /workspace/PixelWorld/assets/build/tiles/WireMesh.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Sand.png → /workspace/PixelWorld/assets/build/tiles/Sand.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/DemonCastle.png → /workspace/PixelWorld/assets/build/tiles/DemonCastle.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Tent.png → /workspace/PixelWorld/assets/build/tiles/Tent.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Cobblestones2.png → /workspace/PixelWorld/assets/build/tiles/Cobblestones2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Grassland.png → /workspace/PixelWorld/assets/build/tiles/Grassland.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/LavaCave.png → /workspace/PixelWorld/assets/build/tiles/LavaCave.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Ruins3.png → /workspace/PixelWorld/assets/build/tiles/Ruins3.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Wood2.png → /workspace/PixelWorld/assets/build/tiles/Wood2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/GrassMaze.png → /workspace/PixelWorld/assets/build/tiles/GrassMaze.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Snow.png → /workspace/PixelWorld/assets/build/tiles/Snow.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Lava1.png → /workspace/PixelWorld/assets/build/tiles/Lava1.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/InBody.png → /workspace/PixelWorld/assets/build/tiles/InBody.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Desert.png → /workspace/PixelWorld/assets/build/tiles/Desert.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Cobblestones3.png → /workspace/PixelWorld/assets/build/tiles/Cobblestones3.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks1/Wood1.png → /workspace/PixelWorld/assets/build/tiles/Wood1.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/DemonCastle2.png → /workspace/PixelWorld/assets/build/tiles/DemonCastle2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Castle1.png → /workspace/PixelWorld/assets/build/tiles/Castle1.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Forest1.png → /workspace/PixelWorld/assets/build/tiles/Forest1.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Crystal.png → /workspace/PixelWorld/assets/build/tiles/Crystal.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/RockCave.png → /workspace/PixelWorld/assets/build/tiles/RockCave.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Fort2.png → /workspace/PixelWorld/assets/build/tiles/Fort2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Fort1.png → /workspace/PixelWorld/assets/build/tiles/Fort1.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Room2.png → /workspace/PixelWorld/assets/build/tiles/Room2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/PoisonSwamp.png → /workspace/PixelWorld/assets/build/tiles/PoisonSwamp.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Stone1.png → /workspace/PixelWorld/assets/build/tiles/Stone1.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Stone5.png → /workspace/PixelWorld/assets/build/tiles/Stone5.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Stone3.png → /workspace/PixelWorld/assets/build/tiles/Stone3.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Tower.png → /workspace/PixelWorld/assets/build/tiles/Tower.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/DemonicWorld.png → /workspace/PixelWorld/assets/build/tiles/DemonicWorld.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/DirtCave.png → /workspace/PixelWorld/assets/build/tiles/DirtCave.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Port.png → /workspace/PixelWorld/assets/build/tiles/Port.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Stone2.png → /workspace/PixelWorld/assets/build/tiles/Stone2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Clouds.png → /workspace/PixelWorld/assets/build/tiles/Clouds.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/DarkSpace.png → /workspace/PixelWorld/assets/build/tiles/DarkSpace.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Castle2.png → /workspace/PixelWorld/assets/build/tiles/Castle2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Snowfield.png → /workspace/PixelWorld/assets/build/tiles/Snowfield.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Ship.png → /workspace/PixelWorld/assets/build/tiles/Ship.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Wasteland.png → /workspace/PixelWorld/assets/build/tiles/Wasteland.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Town4.png → /workspace/PixelWorld/assets/build/tiles/Town4.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Sky.png → /workspace/PixelWorld/assets/build/tiles/Sky.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Sea.png → /workspace/PixelWorld/assets/build/tiles/Sea.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Factory.png → /workspace/PixelWorld/assets/build/tiles/Factory.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Brick.png → /workspace/PixelWorld/assets/build/tiles/Brick.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Mine.png → /workspace/PixelWorld/assets/build/tiles/Mine.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Town5.png → /workspace/PixelWorld/assets/build/tiles/Town5.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Castle3.png → /workspace/PixelWorld/assets/build/tiles/Castle3.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Town2.png → /workspace/PixelWorld/assets/build/tiles/Town2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Town3.png → /workspace/PixelWorld/assets/build/tiles/Town3.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Forest2.png → /workspace/PixelWorld/assets/build/tiles/Forest2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/IceMaze.png → /workspace/PixelWorld/assets/build/tiles/IceMaze.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Ruins.png → /workspace/PixelWorld/assets/build/tiles/Ruins.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/IceCave.png → /workspace/PixelWorld/assets/build/tiles/IceCave.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Lava.png → /workspace/PixelWorld/assets/build/tiles/Lava.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Town1.png → /workspace/PixelWorld/assets/build/tiles/Town1.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Temple.png → /workspace/PixelWorld/assets/build/tiles/Temple.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Stone4.png → /workspace/PixelWorld/assets/build/tiles/Stone4.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Tent.png → /workspace/PixelWorld/assets/build/tiles/Tent.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Room4.png → /workspace/PixelWorld/assets/build/tiles/Room4.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Grassland.png → /workspace/PixelWorld/assets/build/tiles/Grassland.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/LavaCave.png → /workspace/PixelWorld/assets/build/tiles/LavaCave.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Room1.png → /workspace/PixelWorld/assets/build/tiles/Room1.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/GrassMaze.png → /workspace/PixelWorld/assets/build/tiles/GrassMaze.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/DemonCastle3.png → /workspace/PixelWorld/assets/build/tiles/DemonCastle3.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Room3.png → /workspace/PixelWorld/assets/build/tiles/Room3.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/InBody.png → /workspace/PixelWorld/assets/build/tiles/InBody.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Bridge.png → /workspace/PixelWorld/assets/build/tiles/Bridge.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Desert.png → /workspace/PixelWorld/assets/build/tiles/Desert.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/DemonCastle1.png → /workspace/PixelWorld/assets/build/tiles/DemonCastle1.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/tiles/battlebacks2/Cliff.png → /workspace/PixelWorld/assets/build/tiles/Cliff.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/system/Shadow.png → /workspace/PixelWorld/assets/build/ui/Shadow.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/system/IconSet.png → /workspace/PixelWorld/assets/build/ui/IconSet.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/system/BattleStart.png → /workspace/PixelWorld/assets/build/ui/BattleStart.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/system/Window.png → /workspace/PixelWorld/assets/build/ui/Window.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/system/Balloon.png → /workspace/PixelWorld/assets/build/ui/Balloon.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/system/GameOver.png → /workspace/PixelWorld/assets/build/ui/GameOver.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Tower2.png → /workspace/PixelWorld/assets/build/ui/Tower2.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Universe.png → /workspace/PixelWorld/assets/build/ui/Universe.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Dragon.png → /workspace/PixelWorld/assets/build/ui/Dragon.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Crystal.png → /workspace/PixelWorld/assets/build/ui/Crystal.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Island.png → /workspace/PixelWorld/assets/build/ui/Island.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Devil.png → /workspace/PixelWorld/assets/build/ui/Devil.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Tower1.png → /workspace/PixelWorld/assets/build/ui/Tower1.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/CrossedSwords.png → /workspace/PixelWorld/assets/build/ui/CrossedSwords.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Gates.png → /workspace/PixelWorld/assets/build/ui/Gates.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Castle.png → /workspace/PixelWorld/assets/build/ui/Castle.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Night.png → /workspace/PixelWorld/assets/build/ui/Night.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Sword.png → /workspace/PixelWorld/assets/build/ui/Sword.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Hexagram.png → /workspace/PixelWorld/assets/build/ui/Hexagram.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Book.png → /workspace/PixelWorld/assets/build/ui/Book.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Volcano.png → /workspace/PixelWorld/assets/build/ui/Volcano.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Fountain.png → /workspace/PixelWorld/assets/build/ui/Fountain.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/Plain.png → /workspace/PixelWorld/assets/build/ui/Plain.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/DemonCastle.png → /workspace/PixelWorld/assets/build/ui/DemonCastle.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/World.png → /workspace/PixelWorld/assets/build/ui/World.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles1/WorldMap.png → /workspace/PixelWorld/assets/build/ui/WorldMap.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles2/Dragons.png → /workspace/PixelWorld/assets/build/ui/Dragons.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles2/Fire.png → /workspace/PixelWorld/assets/build/ui/Fire.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles2/Heroes.png → /workspace/PixelWorld/assets/build/ui/Heroes.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles2/Mountains.png → /workspace/PixelWorld/assets/build/ui/Mountains.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles2/Gargoyles.png → /workspace/PixelWorld/assets/build/ui/Gargoyles.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles2/Forest.png → /workspace/PixelWorld/assets/build/ui/Forest.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles2/Mist.png → /workspace/PixelWorld/assets/build/ui/Mist.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles2/Metal.png → /workspace/PixelWorld/assets/build/ui/Metal.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/ui/titles2/Leaves.png → /workspace/PixelWorld/assets/build/ui/Leaves.png
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Battle9.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Battle9.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/bgm11戦闘プレジデント・宝条.mp3 → /workspace/PixelWorld/assets/build/audio/bgm/bgm11戦闘プレジデント・宝条.mp3
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Field4.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Field4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/bgm15Hお使い.mp3 → /workspace/PixelWorld/assets/build/audio/bgm/bgm15Hお使い.mp3
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Scene4.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Scene4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Town1.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Town1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/bgm13H客.mp3 → /workspace/PixelWorld/assets/build/audio/bgm/bgm13H客.mp3
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Theme2.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Theme2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/bgm09戦闘雑魚.mp3 → /workspace/PixelWorld/assets/build/audio/bgm/bgm09戦闘雑魚.mp3
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/bgm17Hクラウド.mp3 → /workspace/PixelWorld/assets/build/audio/bgm/bgm17Hクラウド.mp3
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Battle2.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Battle2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Battle3.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Battle3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Battle7.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Battle7.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Battle6.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Battle6.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Town3.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Town3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Scene2.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Scene2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/bgm02ステージ七番街スラム.mp3 → /workspace/PixelWorld/assets/build/audio/bgm/bgm02ステージ七番街スラム.mp3
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Battle5.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Battle5.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Dungeon1.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Dungeon1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Dungeon8.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Dungeon8.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Dungeon3.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Dungeon3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/bgm05ステージ神羅飛空艇.mp3 → /workspace/PixelWorld/assets/build/audio/bgm/bgm05ステージ神羅飛空艇.mp3
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Field1.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Field1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/bgm07ステージ神羅ビル.mp3 → /workspace/PixelWorld/assets/build/audio/bgm/bgm07ステージ神羅ビル.mp3
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Scene6.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Scene6.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Dungeon7.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Dungeon7.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/bgm12戦闘セフィロス.mp3 → /workspace/PixelWorld/assets/build/audio/bgm/bgm12戦闘セフィロス.mp3
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Dungeon4.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Dungeon4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Dungeon6.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Dungeon6.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Battle1.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Battle1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Theme4.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Theme4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/bgm03ステージウォールマーケット.mp3 → /workspace/PixelWorld/assets/build/audio/bgm/bgm03ステージウォールマーケット.mp3
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/bgm06ステージコレルプリズン.mp3 → /workspace/PixelWorld/assets/build/audio/bgm/bgm06ステージコレルプリズン.mp3
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/bgm08ステージ神羅屋敷.mp3 → /workspace/PixelWorld/assets/build/audio/bgm/bgm08ステージ神羅屋敷.mp3
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Theme1.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Theme1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Town2.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Town2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Ship.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Ship.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/bgm16H敗北.mp3 → /workspace/PixelWorld/assets/build/audio/bgm/bgm16H敗北.mp3
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Battle8.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Battle8.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/bgm04ステージ弐番魔晄炉.mp3 → /workspace/PixelWorld/assets/build/audio/bgm/bgm04ステージ弐番魔晄炉.mp3
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Dungeon5.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Dungeon5.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Field3.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Field3.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Town5.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Town5.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Town4.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Town4.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Field2.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Field2.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Scene1.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Scene1.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/Town6.ogg → /workspace/PixelWorld/assets/build/audio/bgm/Town6.ogg
[OK]  Copied: /workspace/PixelWorld/assets/user_imports/audio/bgm/bgm14H仲間.mp3 → /workspace/PixelWorld/assets/build/audio/bgm/bgm14H仲間.mp3
